# 识别提示词表；格式：词条<TAB>优先级
# 来源：https://raw.githubusercontent.com/shenmin/cassotis-lexicon/029841eb409521e0a8c8c0321a9e763bcbff7b24/manifests/vertical/computing.tsv、https://raw.githubusercontent.com/thunlp/THUOCL/a30ce79d895d01ab5132a5c74c29703ff7efb4cc/data/THUOCL_IT.txt
Android应用	0.599383
指定目录	0.599149
动态库	0.599117
管理工具	0.599058
模版	0.598906
文本编辑器	0.598795
元组	0.598679
快速排序	0.598619
用户空间	0.598559
自动完成	0.598515
连接池	0.598438
自增	0.598350
大括号	0.598270
一对多	0.598205
性能优化	0.598036
字符编码	0.597947
文件上传	0.597845
数据访问	0.597781
寻址	0.597777
文件复制	0.597756
函数库	0.597638
函数声明	0.597598
序列号	0.597439
配置项	0.597251
linux系统	0.597169
菜单栏	0.597153
TCP连接	0.597067
管理系统	0.596783
网络传输	0.596762
修改文件	0.596746
新功能	0.596556
删除数据	0.596419
占位符	0.596386
传递数据	0.596377
应用开发	0.596303
标准输入	0.596103
应用服务器	0.595932
#pragma	0.595898
文件操作	0.595869
复选框	0.595856
空间复杂度	0.595777
创建线程	0.595752
字段名	0.595706
不同版本	0.595617
测试程序	0.595403
第三方库	0.595399
初始状态	0.595365
时间段	0.595356
数据分析	0.595285
程序开发	0.594925
脚本语言	0.594857
Java虚拟机	0.594814
2D	0.594737
增删改查	0.594720
左移	0.594673
数据模型	0.594443
重试	0.594404
内存溢出	0.594361
删除元素	0.594142
批处理	0.594043
指针变量	0.594013
请求参数	0.593892
信号量	0.593784
数据操作	0.593758
UI线程	0.593728
数据转换	0.593693
高并发	0.593645
c语言	0.593624
源码下载	0.593507
编译错误	0.593402
后缀名	0.593398
启动服务	0.593289
main方法	0.593202
系统性能	0.593158
普通用户	0.593140
背景图片	0.593127
系统环境	0.592948
一维数组	0.592724
图像处理	0.592565
一对一	0.592543
数组长度	0.592463
空指针	0.592282
存储方式	0.592255
拦截器	0.592189
代理服务器	0.591855
维基百科	0.591716
项目开发	0.591676
iOS开发	0.591663
字节数组	0.591398
测试环境	0.591285
保存文件	0.591218
错误处理	0.591213
递归调用	0.591182
添加数据	0.591159
线程同步	0.591100
编译过程	0.591019
取值	0.590915
属性值	0.590651
